"AICC","p","q","res_ratio"
41825.2148192323,4,3,1.01052991653183
41741.8623918972,5,3,1.00154169761323
41848.4922041538,6,3,1.01634544123483
41837.0926805986,7,3,1.02154494251334
41857.827479578,8,3,1.02317803150581
41733.5895068697,9,3,1.02594852875011
41738.3297412188,10,3,1.00643008459884
41744.1925825153,11,3,1.00408762459917
41746.132226777,12,3,1.00649360406345
41699.9510503185,13,3,1.01666558882342
41699.3629864224,14,3,1.01057863680821
41697.0460278684,15,3,1.00997462337255
41694.2182275997,16,3,1.02532265938011
41690.3287778243,17,3,1.02394852039468
41692.0163914968,18,3,1.02487766200543
41666.9652447794,19,3,1.02959584482897
41679.1784982759,20,3,1.02886470250939
