"AICC","p","q","res_ratio"
40694.2888342671,8,15,1.06324837298158
40729.0803456642,8,16,1.1034970623285
40712.8673053779,8,17,1.09876459151821
40728.9157814419,8,18,1.11196298249577
40720.5114748683,8,19,1.11673563773985
40728.9718794566,8,20,1.10887943359778
40731.2707860743,8,21,1.11560674968611
40717.2410549383,8,22,1.07203208273593
40734.3855449387,8,23,1.11274755093292
40707.5459961589,8,24,1.12213627393139
40722.9625609427,8,25,1.08338305554618
40732.6723784066,8,26,1.0674441515761
40718.3768725858,8,27,1.08395322532181
40658.1506268668,8,28,1.18191766644624
40604.1396828452,8,29,1.11090438255848
40602.3896294012,8,30,1.11043266066107
40915.3217672286,9,1,1.05517817936136
40916.2404709931,9,2,1.0509819078804
40875.3405599339,9,3,1.06489128647742
40881.3581133408,9,4,1.06223860965897
40849.7503289352,9,5,1.04728357350184
40802.9506868871,9,6,1.05798630944757
40822.2224192269,9,7,1.06598795807666
40897.1702634111,9,8,1.05765067087546
40912.2378803889,9,9,1.03735088423142
40883.4489640895,9,10,1.04852961434348
40861.0286139989,9,11,1.06520265679768
40776.2945839834,9,12,1.06281355736727
40851.1654099358,9,13,1.05793459287885
40717.5564821933,9,14,1.05541653653612
40650.5329619151,9,15,1.08617854259737
40662.582872079,9,16,1.05598609916652
40750.9430560011,9,17,1.05496926569765
40705.4363672888,9,18,1.12670340719841
40700.9410815173,9,19,1.10322842677383
40733.7383820762,9,20,1.11858381751639
40725.8712728495,9,21,1.11076882831541
40720.468004783,9,22,1.11924367904283
40715.6171917489,9,23,1.11631586026566
40697.1403039456,9,24,1.07489522937772
40716.8195328492,9,25,1.08903205574127
40629.7134618302,9,26,1.12152021557329
40646.5907491447,9,27,1.13048737156344
40646.7108858799,9,28,1.11997536899748
40591.9523235796,9,29,1.1172842895419
40606.9429797432,9,30,1.11110932540811
40912.6613664249,10,1,1.05973428550805
40915.6859956455,10,2,1.05494211161744
40911.5565118471,10,3,1.0449474433489
40879.2173146269,10,4,1.0647113057973
40846.8625948082,10,5,1.05087889146716
40858.0299866254,10,6,1.04725945453263
40842.4349724122,10,7,1.06841463040982
40753.4271954747,10,8,1.15377796430447
40799.524378852,10,9,1.07739749290914
40771.4062596057,10,10,1.07530916025335
40817.7134552312,10,11,1.06156465973169
40787.1916160924,10,13,1.06639480302934
40747.7543227623,10,14,1.07614006295191
40726.0878676332,10,15,1.20340517385996
40768.3773477928,10,16,1.06701430640672
40771.6790345403,10,17,1.05553762223304
40743.1497859703,10,18,1.1008957455526
40759.965609116,10,19,1.04979438377025
40691.5054481846,10,20,1.04140456826292
40726.1802069477,10,21,1.0591266463367
40714.9406118407,10,22,1.07197924269897
40638.0025321343,10,23,1.116955668833
40708.9219262539,10,24,1.1110638549994
40709.5899138401,10,25,1.11254865983571
40617.6520952791,10,26,1.11297997269547
40677.5968812893,10,27,1.07443659656611
40626.0081349499,10,28,1.12233419508267
40585.7416235386,10,29,1.11883491518569
40594.7888018224,10,30,1.1277896654931
