"AICC","p","q","res_ratio"
41457.5835244968,10,28,1.83129116064546
42112.1631062773,11,1,1.50231409434621
42128.1517090184,11,2,1.49168548466956
42104.1901876641,11,3,1.49033621127875
42122.7920640125,11,4,1.455683722379
42075.2739135756,11,5,1.48920847175156
41983.1105497306,11,6,1.56512326192787
42034.991966592,11,7,1.46124693010819
41981.0185519279,11,8,1.49260976208966
41994.7934814263,11,9,1.44688267101263
41948.6763869134,11,11,1.43412312937787
41930.5978064841,11,12,1.4694055790585
41888.2998066205,11,13,1.4700377993374
41862.5237474918,11,14,1.75719442234069
41788.1194663017,11,15,1.57865858936907
41761.1240817191,11,16,1.57606038614879
41791.8541585131,11,17,1.59091616011114
41735.1806740833,11,18,1.60915228289655
41753.0818465451,11,19,1.60915244165746
41681.3682014885,11,20,1.67794258442614
41683.0689267368,11,21,1.66791891195867
41661.5794225695,11,22,1.71328919693917
41599.7045644328,11,23,1.63217405845222
41552.5162582531,11,24,1.77197153924071
41453.8658935455,11,25,1.82170847349526
41561.5545055434,11,26,1.7494025766914
41575.3308832271,11,27,1.55666468899101
41444.6815481861,11,28,1.83440672085191
41444.7150198692,11,29,1.83184600080011
41408.4036724894,11,30,1.90055689774665
42082.1181139556,12,1,1.52760525671468
41972.6864221844,12,2,1.51894220736174
42112.244600722,12,3,1.49180162186524
41956.2440352367,12,4,1.53521220528539
42066.7617100101,12,5,1.50691788720589
41982.334377783,12,6,1.55829446113113
41876.3337399702,12,7,1.56231077788667
42022.400295741,12,8,1.60149555063139
41973.3735994844,12,9,1.61918225313704
42013.4795195502,12,10,1.40813891946018
41920.9522290996,12,11,1.587860078469
41903.017824865,12,12,1.48049585787484
42026.2395258068,12,13,1.72254882656814
41845.8450163994,12,14,1.76710381673763
41772.6178350273,12,15,1.59933140775133
41749.6108074981,12,16,1.63077646587884
41742.0383461098,12,17,1.62446364586323
41736.2518411331,12,18,1.63382173085522
41738.3421899681,12,19,1.63085753306534
41686.9528345055,12,21,1.66867853662471
41563.5010560121,12,23,1.67924827716802
41543.7002272253,12,24,1.71323330024957
41556.4566211084,12,25,1.77378112440006
41504.5869155482,12,26,1.7256314749476
41440.0520565482,12,27,1.82081475438294
41421.9514652292,12,30,1.85477186701352
42049.3585959535,13,1,1.54189573231284
41973.8168369932,13,2,1.51700976862173
41972.6829132132,13,3,1.52165470673142
41931.158520921,13,4,1.53151871768002
41934.2840439861,13,5,1.53157807029484
41939.7381140909,13,6,1.53210819174592
41970.4375327237,13,7,1.51712391467374
41821.5140948186,13,8,1.60006160133332
41810.6360527118,13,9,1.58924595122112
41992.8706936917,13,10,1.50154036887554
41793.0695566143,13,11,1.58867452642042
41828.2833659781,13,12,1.54279658579573
41860.4773557487,13,13,1.58738360518088
41765.3093832534,13,14,1.60794355787609
41760.2604355888,13,15,1.61228533939993
41744.2066768938,13,16,1.61186073244255
41731.9909225512,13,17,1.61479780105675
41691.3113702558,13,18,1.69322153552511
41746.1687021725,13,19,1.63672660602646
41686.6728517176,13,20,1.67984505959867
41655.8985505084,13,22,1.70263523455791
41571.7607021918,13,23,1.647560358867
41523.6647427632,13,24,1.76766169270215
41495.0176181992,13,25,1.7329884660913
41512.6671343844,13,26,1.75536755760485
41444.5643267485,13,27,1.84635741741634
41460.3549107549,13,28,1.83875594542987
41462.127916397,13,29,1.83349414366498
41414.6324270302,13,30,1.8367498844429
42040.3841765231,14,1,1.5412317889975
41953.9802200653,14,2,1.55487651425587
41971.2839789087,14,3,1.51875364952525
41933.2107410636,14,4,1.53198796088697
41899.2126834083,14,5,1.59653723203571
41982.986428923,14,6,1.51648351430052
41823.1702287236,14,7,1.56836386825429
41816.834088824,14,8,1.59209948777911
41821.9452339496,14,9,1.60166096920692
41887.801508177,14,10,1.56625028145689
41788.1078843558,14,11,1.60226665603509
41974.3966019638,14,12,1.79157112672562
41784.9885330453,14,13,1.57589100299671
41750.3410031597,14,14,1.62273357788661
41728.8760311743,14,15,1.61751416828336
41695.5068331015,14,16,1.64629475196873
41697.2878027404,14,17,1.64922197865113
41695.7525760784,14,18,1.65987855595365
41660.6822692367,14,19,1.74357465921234
41622.312811886,14,20,1.65542946180993
41651.032459943,14,21,1.69804830344726
41573.3064659311,14,22,1.68370783719718
41493.5440581183,14,24,1.76430152051823
41488.9907094239,14,25,1.73557304389758
41484.9174391196,14,26,1.73477568331895
41467.950459936,14,27,1.7690162060884
41454.9066591059,14,28,1.83606675620889
42033.9824240467,15,1,1.53805529633495
41931.9115687273,15,2,1.54561098773149
41931.959327735,15,3,1.55528132815894
41888.8254242284,15,5,1.58245392790732
41888.8295489097,15,6,1.57027812725777
41871.744098559,15,7,1.56205324228863
41888.432704357,15,8,1.55726456136449
41770.5010979545,15,9,1.59860912053931
41771.3782039069,15,10,1.5877240950873
41772.9154172101,15,11,1.58327657199166
41747.9404107339,15,12,1.61791721156543
41729.6945744467,15,13,1.62169117222845
41758.1552675536,15,14,1.6100018071765
41711.8947656876,15,15,1.63457164955715
41697.4595935907,15,16,1.64700245678204
41699.5775255167,15,17,1.64732434510575
41607.6625536458,15,21,1.69030096807112
41574.9503547798,15,22,1.68587845258511
41547.2499864623,15,23,1.72218750336068
41485.7819490352,15,24,1.73824167953149
41487.5698534741,15,25,1.7328683963809
41490.0353920533,15,26,1.73616615417506
41478.4970461973,15,27,1.7628493064617
41490.87316277,15,28,1.67894606595413
41464.4934623833,15,29,1.8306028380285
41437.0338870986,15,30,1.83043724560538
42036.8385332142,16,1,1.53952611714273
41973.5612620337,16,2,1.56341160831829
41974.714731617,16,3,1.56337440940169
41899.4597416957,16,4,1.56732337060044
41889.0728126065,16,5,1.57389815499398
41890.3754265311,16,6,1.55605441186371
41841.4285491895,16,7,1.61182421312163
41804.232786512,16,8,1.53797101998451
41788.3438288563,16,9,1.57134916074231
41773.5151574921,16,10,1.59486793815522
41775.4670147465,16,11,1.59849895886607
41735.8512806028,16,12,1.63025033978314
41729.2727196201,16,13,1.62876472384283
41729.710298146,16,14,1.62637404391025
41694.9762330853,16,15,1.61858239929478
41665.5799912426,16,16,1.63604919950847
41660.7308994517,16,17,1.63826158907127
41685.022983982,16,18,1.63594824954787
41667.4779434016,16,21,1.74181502432634
41532.8651856394,16,22,1.66441267644283
41497.3470507686,16,23,1.703337835206
41486.8628394304,16,24,1.72121428206258
41485.7189624792,16,25,1.73108372783789
41486.634340942,16,26,1.72882264857041
41487.3630649541,16,27,1.68781626125437
41454.4440044996,16,28,1.77679268798196
41395.6444770437,16,30,1.86989785758585
42027.1395992603,17,1,1.52464819495444
42018.8920498666,17,2,1.54984516939562
41933.277363037,17,3,1.55006518187309
41890.0011699352,17,4,1.56208155172146
41887.281754134,17,5,1.57123176152838
41889.3953720619,17,6,1.57037191347564
41841.3932253679,17,7,1.60652701811247
41777.8373839158,17,8,1.55371402394642
41790.364140592,17,9,1.56914917356281
41730.3663444102,17,10,1.61780155765541
41730.984068574,17,11,1.60661697954327
41727.1437835912,17,12,1.61677747755594
41711.7990464033,17,13,1.61540647323414
41695.4131932233,17,14,1.64522546819114
41665.1071474488,17,16,1.63612327118028
41655.9724176715,17,18,1.65120029932848
41667.8870006203,17,19,1.6839674367779
41619.3682912122,17,20,1.65206831290986
41603.2894641648,17,21,1.69686364676714
41577.445644954,17,22,1.67371261416916
41492.0699890509,17,23,1.6926259965168
41485.5777766543,17,24,1.74374108516188
41488.0444290782,17,25,1.74362454062696
41479.8299458965,17,26,1.73864868357577
41427.1956280375,17,27,1.80937472582911
41433.632112233,17,28,1.79737042489935
41434.1163300823,17,29,1.81082939368328
41381.9823472617,17,30,1.85465296587033
42029.1690662117,18,1,1.52279881326606
42031.1279888526,18,2,1.52316389934012
41890.6666895213,18,4,1.56277627967313
41889.2677674557,18,5,1.57299436621672
41907.7678178154,18,6,1.56975502624597
41842.3084563752,18,7,1.60151656616073
41756.279329824,18,8,1.61744947600366
41788.2650545886,18,9,1.56566343078987
41789.94793649,18,10,1.5662710078792
41750.6421251194,18,11,1.64850209330338
41643.336506775,18,13,1.64632063986354
41693.3157153379,18,14,1.64231239310632
41665.3677029277,18,17,1.63225111573081
41667.523017293,18,18,1.65544317189915
41665.3527951572,18,19,1.63833790581866
41598.6099713834,18,20,1.69285245042755
41578.0046927039,18,21,1.72946457534509
41489.5322950398,18,23,1.68025891305729
41489.6647243474,18,25,1.74454099556092
41417.5810637096,18,26,1.8364817761547
41432.831400266,18,27,1.79469696621414
41434.8963869511,18,28,1.79078351167706
41412.7191914445,18,29,1.83308937255975
41389.3991571119,18,30,1.84781775068359
42012.7071757146,19,1,1.5768439155408
42033.0051878172,19,2,1.52253016011633
42035.1728972934,19,3,1.5228884620857
41877.6421254684,19,4,1.60664113495744
41897.4016466464,19,5,1.55339928110491
41893.6323473656,19,6,1.57031814708701
41754.2304133338,19,7,1.7092185541874
41738.3002515528,19,8,1.68009695456224
41782.069652279,19,9,1.60642968876584
41776.1685491631,19,10,1.63110747755043
41721.6636213909,19,11,1.63719418717073
41704.5524271333,19,15,1.61691927835593
41666.5255577628,19,16,1.63639765861253
41670.0054044792,19,18,1.64766223807161
41683.8425056332,19,19,1.63104242404921
41599.7949587381,19,21,1.6872642801827
41590.6863612784,19,22,1.68142753963645
41475.2114344679,19,23,1.70374803136652
41441.8344756202,19,24,1.64824735005184
41479.9883137713,19,25,1.73562400990355
41491.0011593453,19,26,1.73101585797632
41468.4052620311,19,27,1.7526004488949
41470.7984247256,19,28,1.75685093430568
41402.7180301165,19,29,1.8359206980109
41392.3509186535,19,30,1.83891064539426
42015.1836358833,20,1,1.53652771151799
41999.154747703,20,2,1.59730909384983
41939.6754447014,20,3,1.55460807125158
41945.3259780497,20,4,1.59556815084893
41899.1419286631,20,5,1.55335086673546
41874.9179492825,20,6,1.61668118985692
41795.8239044712,20,7,1.59077882196656
41731.7998434777,20,8,1.70444510999508
41728.6022822335,20,9,1.6989455928575
41721.1693794365,20,11,1.70158910107778
41608.9294968965,20,14,1.55717976753036
41603.3020900808,20,15,1.63672809311662
41560.3398597,20,16,1.61574532393321
41614.4779056167,20,17,1.63471183068311
41616.6020024345,20,18,1.63590050789539
41562.5872407482,20,19,1.64069640936797
41582.4185079133,20,20,1.64382369071911
41564.6707826867,20,21,1.63669025802097
41539.6871150055,20,22,1.65687670978033
41463.8193805935,20,23,1.6482460696328
41446.7469764576,20,25,1.67781656224214
41459.0244173735,20,26,1.74621507296349
41426.4921462255,20,28,1.83578431933966
41397.0794115419,20,30,1.84305950126524
41982.9273273141,21,1,1.62961803667157
41971.2672320474,21,2,1.55389816113885
41952.0875261314,21,3,1.6191295982264
41848.8909989394,21,4,1.68360455848894
41900.2128767888,21,5,1.55133910431978
41796.7948337549,21,6,1.63427041031368
41835.2169058324,21,7,1.63961360691481
41738.0706252787,21,8,1.63954923219781
41730.1093093464,21,9,1.69382170179453
41725.8305944346,21,11,1.70862772094755
41732.509953995,21,12,1.63568227128491
41708.4743574887,21,14,1.6288849595743
41611.9326016803,21,16,1.64504436546649
41615.8300191032,21,17,1.63482691684952
41569.3741056485,21,18,1.65934127297804
41574.6115667411,21,20,1.63257362036431
41578.411414244,21,21,1.61556086247343
41452.8714869255,21,23,1.67685889456182
41444.4674582895,21,24,1.65111230612706
41446.61302256,21,25,1.65151431826377
41466.5012202404,21,26,1.73977891471366
41450.8519509471,21,27,1.74532405914933
41385.6059348059,21,30,1.83990753554023
41965.4454412474,22,1,1.59864334720664
41945.1402391918,22,2,1.65181264139811
41799.7777513707,22,3,1.67063568163353
41804.5962941591,22,4,1.70833285395469
41774.553851626,22,5,1.69411039674236
41709.3076497494,22,6,1.70855131048567
41803.0715133704,22,7,1.58783933696602
41709.031049267,22,8,1.68012398255945
41734.2501353124,22,9,1.6427576922076
41725.7310647574,22,10,1.70255725299137
41700.9375034184,22,11,1.7084652439763
41694.488370835,22,13,1.61240781860532
41622.2878562861,22,14,1.67824679433389
41619.8795260343,22,15,1.70910323948808
41592.589721743,22,16,1.71384615416258
41617.6639212163,22,18,1.62784599158392
41565.8185741152,22,19,1.64892319125269
41534.2697341768,22,20,1.72849035132804
41545.2051975834,22,21,1.66087434352664
41586.1651740041,22,22,1.6523313218645
41433.9018114984,22,24,1.73033253439727
41423.6220785153,22,25,1.73477383578209
41427.3669455321,22,27,1.72632862682039
41408.7229265115,22,28,1.7725437170574
41403.5856916807,22,29,1.8351380510101
41380.3935228654,22,30,1.82604010231183
41934.4956399328,23,1,1.69197083290142
41732.2474749355,23,2,1.74406101633189
41734.2596173211,23,3,1.74317773038469
41673.9340261115,23,4,1.75472926240859
41674.6928119932,23,5,1.75279742228521
41892.1045601512,23,6,1.55103123765818
41632.5426257678,23,8,1.72941891027085
41610.4378673377,23,9,1.75451103266977
41628.7037381723,23,11,1.67605943715047
41691.2463632811,23,12,1.69110765253652
41667.146354783,23,13,1.6471379382643
41548.5971879605,23,15,1.71556027490044
41502.9017205791,23,18,1.72957785085163
41499.5637155273,23,19,1.71157003174639
41519.8684555258,23,21,1.66842666216199
41459.874199661,23,22,1.69694651497846
41449.3199285102,23,23,1.70023892352728
41418.2439101455,23,24,1.73805479973814
41415.3657078452,23,25,1.74864819877359
41411.9073234578,23,26,1.75841702682157
41403.9242459832,23,27,1.74919571153037
41389.2991519434,23,28,1.7470967477391
41377.2078704614,23,29,1.84405837835574
41386.5534078046,23,30,1.85029945700508
41841.1190203655,24,1,1.77520154153964
41743.4071743222,24,2,1.79541749950457
41651.8834690137,24,3,1.80551799539833
41606.7495851085,24,4,1.79569955017933
41596.685272081,24,5,1.79058630400541
41584.4281310573,24,6,1.79315156569164
41575.9987241979,24,7,1.7938451032092
41574.7229256492,24,8,1.79254262512384
41573.7726038621,24,9,1.78782184446904
41564.1397267906,24,10,1.76681802869337
41564.5504669175,24,11,1.76744346835441
41555.9342308058,24,12,1.76354779330958
41549.9608691795,24,13,1.76217052081324
41543.1540476806,24,14,1.74820736598015
41544.6450870021,24,15,1.71861892024778
41513.7597478081,24,16,1.65940031031481
41500.5321305639,24,17,1.73918816886875
41488.9157254587,24,18,1.74021866702835
41447.4674093388,24,19,1.74176950772598
41467.7244401651,24,20,1.73675405370719
41466.7109211054,24,21,1.73022573568453
41447.1465740288,24,22,1.7444334511968
41424.8719312871,24,23,1.74471188607615
41415.8754470073,24,24,1.75362320324984
41414.3592435642,24,25,1.75548654382759
41419.3517926195,24,26,1.75119907165774
41418.0560374411,24,28,1.75043403852708
41419.3409928662,24,29,1.75244843424032
41389.7865992544,24,30,1.83711447271706
41558.5347869602,25,1,1.72429980240746
41556.5283607887,25,2,1.73221000929347
41555.3193631971,25,3,1.74228062101376
41556.3563961874,25,4,1.73472770727848
41557.5035818448,25,5,1.73159633768536
41557.9142090189,25,6,1.73219724909965
41559.2737458605,25,7,1.73038615138306
41561.2611037939,25,8,1.73197901633309
41562.3779064342,25,9,1.72624480125222
41562.0183834185,25,10,1.71432461139427
41563.6818074414,25,11,1.72231345540057
41565.8647399172,25,12,1.71726602444604
41544.4767209818,25,13,1.75236980955825
41490.8701526671,25,14,1.72398448331283
41469.869639123,25,15,1.82671606096538
41451.1389725483,25,16,1.79764732239958
41438.8662601484,25,17,1.81338129282447
41473.3303429094,25,18,1.73256389088774
41447.018883582,25,19,1.73369557084971
41401.3444037158,25,20,1.79066818656206
41458.6488163083,25,22,1.73785201544816
41407.2190772759,25,24,1.75773562059736
41411.546118489,25,25,1.75835612011246
41410.5151534286,25,26,1.75893201963804
41412.4187777493,25,29,1.75006018557849
41417.951718579,25,30,1.75816173830805
41561.4332234319,26,1,1.72363945840936
41557.118177967,26,2,1.74024770949454
41557.0161593602,26,3,1.74133021991669
41559.3785181311,26,4,1.74158077036982
41559.020754377,26,5,1.73151830776868
41552.2717254959,26,6,1.74805959634058
41561.29766438,26,7,1.7329253383815
41563.3554813851,26,8,1.73139831302269
41565.3831757617,26,9,1.73227921783344
41563.7928578211,26,10,1.71621050387885
41566.0096762668,26,11,1.71915446609931
