"AICC","p","q","res_ratio"
39883.4788899857,3,4,1.00595224369939
39672.9946301062,3,5,1.00968131359307
39667.7116985162,3,6,1.00780134317641
39843.4736595093,3,7,1.01912395154944
39669.9719352975,3,8,1.00764703476273
39650.0053775253,3,9,1.0138672508032
39636.7897253595,3,10,1.015430246595
39647.0894279118,3,11,1.01548906173655
39628.1530949963,3,12,1.01635521194629
39562.0362092575,3,13,1.01713836293142
39558.9784434684,3,14,1.0177650193076
39558.3184598807,3,15,1.01965710010191
39563.625906065,3,16,1.02105779350607
39553.0087405457,3,17,1.06323047405358
39527.1504732317,3,18,1.01527627416578
39524.5936570219,3,19,1.01592567866
39504.0306323865,3,20,1.03913626204091
39501.6636020877,3,21,1.0347396431291
39419.2733435571,3,22,1.13666342460488
39496.7407601888,3,23,1.0326607137731
39508.0915315209,3,24,1.03288180176819
39409.0004089867,3,25,1.13431909646921
39483.2010321834,3,26,1.05379013520729
39410.6354404619,3,27,1.14548586996597
39479.8526261239,3,28,1.0362309624192
39403.6917950759,3,29,1.1367749162588
39432.5916759126,3,30,1.10561115134062
39854.9436863052,4,1,1.01490947742136
39702.0336686801,4,2,1.01579035615086
39697.9921083344,4,3,1.01699008808784
39618.4522488137,4,4,1.01197905453906
39671.6325194543,4,5,1.00980970098476
39675.4947791609,4,6,1.01038691316426
39670.546778542,4,7,1.00876335005875
39671.6661366587,4,8,1.00675321693761
39616.8190952378,4,9,1.01467647601853
39618.7719222966,4,10,1.01467385130226
39615.4208452617,4,11,1.01528541069509
39619.3635809106,4,12,1.01499371327717
39562.6872009025,4,13,1.01660722448559
39566.0730727967,4,14,1.01706491901361
39561.8787314136,4,15,1.01813675302619
39597.095014869,4,16,1.02348360171254
39478.7429661839,4,17,1.04686674258423
39480.091154828,4,18,1.03582528799946
39523.5674093769,4,19,1.02050471665879
39477.2271153355,4,20,1.02924825486149
39493.6154931419,4,21,1.04331089704175
39495.3294743044,4,22,1.04269356011968
39498.8254071426,4,23,1.03520979364998
39510.8459930157,4,24,1.03212695041765
39396.0281503207,4,25,1.13355474199049
39474.6897573328,4,26,1.06102800756849
39484.7403552069,4,27,1.05391994689363
39487.5506572532,4,28,1.05327152506402
39404.0953708077,4,29,1.13900869366506
39407.9454086213,4,30,1.1359464323886
39856.4527729291,5,1,1.01581600654905
39680.3667223482,5,2,1.01580496734763
39676.9675212257,5,3,1.01330241509456
39619.0427267638,5,4,1.01115513147081
39694.9491779637,5,5,1.0152669633296
39647.7213228203,5,6,1.0091427992243
39654.906588997,5,7,1.00927975985966
39646.5249134548,5,8,1.0062900925894
39616.9042403088,5,9,1.0128978783654
39618.8320404938,5,10,1.01350757307021
39620.3686789782,5,11,1.01284318797889
39619.4019802216,5,12,1.01518723764363
39563.1716994985,5,13,1.01751116075606
39566.4769417504,5,14,1.01675127574406
39584.7208923568,5,15,1.02994767906375
39565.9020177122,5,16,1.01869063532124
39481.3521907635,5,17,1.03592203484559
39481.6686461972,5,18,1.04517764422245
39479.1983019694,5,19,1.02961298327833
39479.635804928,5,20,1.03121918043656
39479.09509939,5,21,1.02699966899711
39480.536633907,5,22,1.04402382592992
39482.588557841,5,23,1.04337694300447
39400.503451514,5,24,1.1331440218135
39410.0036349395,5,25,1.13761024069654
39477.3665655063,5,26,1.05639411857021
39486.5847772399,5,27,1.05239263885986
39488.4293273921,5,28,1.05443242127582
39406.2356567097,5,29,1.14101323419606
39407.7021212821,5,30,1.13325961389357
39694.6191661372,6,1,1.08224926767772
39674.2222950422,6,2,1.00981354552631
39622.7233094066,6,3,1.01235941094825
39675.0938377917,6,4,1.01421391961101
39598.5462836632,6,5,1.03184297434642
39607.9237197038,6,6,1.01140981685549
39609.9153020358,6,7,1.01158144989768
39598.1517642611,6,8,1.01268891383657
39608.3796287778,6,9,1.0116717293522
39603.5107081155,6,10,1.00923423861686
39623.8916959655,6,11,1.01494966727758
39621.6585631934,6,12,1.01562019688143
39544.0608654676,6,13,1.01183665697882
39552.7570550042,6,14,1.01318731489088
39564.9869101391,6,15,1.02154686182637
39553.4141855907,6,16,1.01923508371155
39475.1639548881,6,17,1.02419743118918
39483.3970863227,6,18,1.04606550245407
39469.6994600313,6,19,1.0482022966859
39479.6597916056,6,20,1.02771061737724
39466.4767773155,6,21,1.03023436187985
