"AICC","p","q","res_ratio"
35589.3926226139,6,17,1.06077953964504
35583.4974866058,6,18,1.06266486565818
35574.1044151323,6,19,1.06060308223033
35668.7681299728,6,20,1.06219797368923
35596.1959831752,6,21,1.04952692780745
35597.5264183808,6,22,1.04645361285635
35573.0212500187,6,23,1.04402017168635
35563.8841133673,6,24,1.06162787091708
35513.511267059,6,25,1.07370825504065
35483.1711851204,6,26,1.08614385375539
35562.1349307185,6,27,1.05720027890676
35435.5972871394,6,28,1.03165781853923
35422.6079923643,6,29,1.03273994058832
35451.9376586326,6,30,1.0332791909161
35897.6576140156,7,1,0.986826709397368
35742.9410175335,7,2,1.05511794726338
35706.2434288853,7,3,1.07378717022909
35696.1729886618,7,4,1.06927310455996
35663.9981410634,7,5,1.07277833563757
35694.8849329748,7,6,1.08258929234219
35675.6254158574,7,7,1.0778710000447
35675.5605863263,7,8,1.08243859668243
35661.3346708637,7,9,0.977749968528123
35666.82331744,7,10,1.07626057419403
35697.158059687,7,11,1.08147550134184
35679.630924271,7,12,1.06874630759784
35653.9923785604,7,13,1.07214992023099
35579.9547355057,7,14,1.00542902221922
35654.6393387052,7,15,1.0586162057857
35588.9401113088,7,16,1.06112064682454
35591.1913673462,7,17,1.06165806346766
35617.0989988021,7,18,1.06596672362409
35575.8319598174,7,19,1.06008226524713
35577.0040623161,7,20,1.05197255097851
35552.9916901167,7,21,1.05633425725754
35552.3615456507,7,22,1.05745842779411
35544.5460764483,7,23,1.05999983309629
35545.6756211451,7,24,1.06253938493148
35494.4537428614,7,25,1.07536611679277
35534.4509517785,7,26,1.07048725557792
35537.8740608044,7,27,1.06774534235669
35437.5228126565,7,28,1.03184740088542
35500.6999394672,7,29,1.10799000561489
35451.6534610978,7,30,1.03053945751184
35742.7567847035,8,1,1.00002862906224
35744.1417971602,8,2,0.996122171159432
35738.7019686476,8,3,1.05956148595156
35710.270754747,8,4,1.07393356161905
35669.5598915008,8,5,1.03696906838125
35692.7260772706,8,6,1.07963282457831
35668.9069006888,8,7,1.10280356983288
35655.2811922248,8,8,1.07393380503799
35656.0359853885,8,9,1.07628583157323
35642.9615961954,8,10,1.09624500939036
35633.9630397284,8,11,1.08093297065519
35646.5947136645,8,12,1.07148227923802
35621.4195920343,8,13,1.08131680277871
35643.1416882323,8,14,1.07372389777368
35595.5530510694,8,15,1.09006206397213
35554.946189929,8,16,1.03074724968419
35556.5861289592,8,17,1.03553571587141
35544.6574169156,8,18,1.08582878879014
35539.0765425234,8,19,1.08283034960844
35550.1238412499,8,20,1.05993076264763
35552.8128233929,8,21,1.06484991548146
35565.0309776539,8,22,1.05524101519935
