"country","date","year","month","day","wday","avg_hourly_demand","seasonal_avg_hourly_demand","holiday","weighted_temperature"
"FR",2017-01-22,2017,1,22,1,75738.4583333333,21275.2167808219,0,2.42112893370587
"FR",2017-01-23,2017,1,23,2,81811.125,27347.8834474886,0,1.82723263498181
"FR",2017-01-24,2017,1,24,3,83575.5833333333,29112.3417808219,0,1.18603703063398
"FR",2017-01-25,2017,1,25,4,84904.875,30441.6334474886,0,0.197896122552492
"FR",2017-01-26,2017,1,26,5,84093.3333333333,29630.0917808219,0,0.919629703872865
"FR",2017-01-27,2017,1,27,6,78807.6666666667,24344.4251141553,0,6.81750554790287
"FR",2017-01-28,2017,1,28,7,67696.7083333333,13233.4667808219,0,8.22520184299481
"FR",2017-01-29,2017,1,29,1,64452.4166666667,9989.17511415525,0,6.64959169522662
"FR",2017-01-30,2017,1,30,2,69841.4166666667,15378.1751141553,0,9.42325253035706
"FR",2017-01-31,2017,1,31,3,67019.9583333333,12556.7167808219,0,11.2949578897049
"FR",2017-02-01,2017,2,1,4,65740.5833333333,11277.3417808219,0,11.2514354622209
"FR",2017-02-02,2017,2,2,5,65308.7083333333,10845.4667808219,0,11.2555110026436
"FR",2017-02-03,2017,2,3,6,65948.5416666667,11485.3001141553,0,8.92615183958435
"FR",2017-02-04,2017,2,4,7,61775.9166666667,7312.67511415525,0,8.24183375438624
"FR",2017-02-05,2017,2,5,1,60989.2916666667,6526.05011415525,0,7.9974118795404
"FR",2017-02-06,2017,2,6,2,69890.5,15427.2584474886,0,7.48232531595412
"FR",2017-02-07,2017,2,7,3,68845.875,14382.6334474886,0,8.35005541825518
"FR",2017-02-08,2017,2,8,4,70644,16180.7584474886,0,6.96612804212331
"FR",2017-02-09,2017,2,9,5,73072.9583333333,18609.7167808219,0,5.19009974427954
"FR",2017-02-10,2017,2,10,6,73508.2916666667,19045.0501141553,0,4.41936999217667
"FR",2017-02-11,2017,2,11,7,69683.25,15220.0084474886,0,4.19839459370647
"FR",2017-02-12,2017,2,12,1,64338.25,9875.00844748859,0,7.44452044226499
"FR",2017-02-13,2017,2,13,2,67410.875,12947.6334474886,0,9.72456330686613
"FR",2017-02-14,2017,2,14,3,66220.5416666667,11757.3001141553,0,10.23238428052
"FR",2017-02-15,2017,2,15,4,63481.9583333333,9018.71678082192,0,11.7778213440146
"FR",2017-02-16,2017,2,16,5,63469.7916666667,9006.55011415525,0,10.6627352523164
"FR",2017-02-17,2017,2,17,6,63422.5,8959.25844748859,0,8.60003563470311
"FR",2017-02-18,2017,2,18,7,58648.0833333333,4184.84178082192,0,7.82046465822502
"FR",2017-02-19,2017,2,19,1,57327.5833333333,2864.34178082192,0,7.94033532370024
"FR",2017-02-20,2017,2,20,2,63370.875,8907.63344748859,0,10.1304519987536
"FR",2017-02-21,2017,2,21,3,62127.875,7664.63344748859,0,11.7058533574768
"FR",2017-02-22,2017,2,22,4,61580.2916666667,7117.05011415525,0,11.0444190149178
"FR",2017-02-23,2017,2,23,5,62230.375,7767.13344748859,0,10.3263136257124
"FR",2017-02-24,2017,2,24,6,63222.5,8759.25844748859,0,8.39924549379017
"FR",2017-02-25,2017,2,25,7,59635.25,5172.00844748859,0,7.29847395670898
"FR",2017-02-26,2017,2,26,1,55536.875,1073.63344748859,0,9.0797396836319
"FR",2017-02-27,2017,2,27,2,62811.9166666667,8348.67511415525,0,9.93658711633887
"FR",2017-02-28,2017,2,28,3,66326.8333333333,11863.5917808219,0,8.15920900396858
"FR",2017-03-01,2017,3,1,4,66568.2083333333,12104.9667808219,0,9.03074740071867
"FR",2017-03-02,2017,3,2,5,63204.5,8741.25844748859,0,9.90210354855579
"FR",2017-03-03,2017,3,3,6,61267.8333333333,6804.59178082192,0,11.2125948941991
"FR",2017-03-04,2017,3,4,7,57014.2916666667,2551.05011415525,0,9.08633748037196
"FR",2017-03-05,2017,3,5,1,57104.9166666667,2641.67511415525,0,7.77411097350091
"FR",2017-03-06,2017,3,6,2,64923.2083333333,10459.9667808219,0,8.82016862707582
"FR",2017-03-07,2017,3,7,3,66224.5833333333,11761.3417808219,0,8.65587857489215
"FR",2017-03-08,2017,3,8,4,64290.25,9827.00844748859,0,10.7483507152608
"FR",2017-03-09,2017,3,9,5,60042.4583333333,5579.21678082192,0,12.9547503189892
"FR",2017-03-10,2017,3,10,6,57903.625,3440.38344748859,0,11.4757171662746
"FR",2017-03-11,2017,3,11,7,51366.6666666667,-3096.57488584475,0,11.958959990036
"FR",2017-03-12,2017,3,12,1,49542.0416666667,-4921.19988584475,0,11.330447694562
"FR",2017-03-13,2017,3,13,2,56942.2083333333,2478.96678082192,0,11.7235654636808
"FR",2017-03-14,2017,3,14,3,58259.7083333333,3796.46678082192,0,11.0487013996345
"FR",2017-03-15,2017,3,15,4,57351,2887.75844748859,0,11.9091906932794
"FR",2017-03-16,2017,3,16,5,55958.7916666667,1495.55011415525,0,12.9879904472684
"FR",2017-03-17,2017,3,17,6,55052.7916666667,589.550114155252,0,11.3214637883779
"FR",2017-03-18,2017,3,18,7,51132.2083333333,-3331.03321917808,0,11.8996963900416
"FR",2017-03-19,2017,3,19,1,47821.4166666667,-6641.82488584475,0,13.0479717175998
"FR",2017-03-20,2017,3,20,2,55477.1666666667,1013.92511415525,0,12.0444503883282
"FR",2017-03-21,2017,3,21,3,57606.1666666667,3142.92511415525,0,10.6323619301826
"FR",2017-03-22,2017,3,22,4,59734.7083333333,5271.46678082192,0,9.58890693980123
"FR",2017-03-23,2017,3,23,5,60303.875,5840.63344748859,0,9.65764209230618
"FR",2017-03-24,2017,3,24,6,59811.9583333333,5348.71678082192,0,10.5274978504066
"FR",2017-03-25,2017,3,25,7,52170.4166666667,-2292.82488584475,0,12.1146077115385
"FR",2017-03-26,2017,3,26,1,48325.625,-6137.61655251141,0,12.3335391052711
"FR",2017-03-27,2017,3,27,2,53672.25,-790.991552511412,0,13.4237495384466
"FR",2017-03-28,2017,3,28,3,53232.7916666667,-1230.44988584475,0,13.2432324879815
"FR",2017-03-29,2017,3,29,4,52410.5416666667,-2052.69988584475,0,14.2594252002271
"FR",2017-03-30,2017,3,30,5,51327.4166666667,-3135.82488584475,0,15.9404729863354
"FR",2017-03-31,2017,3,31,6,49611.5833333333,-4851.65821917808,0,14.598567919644
"FR",2017-04-01,2017,4,1,7,46937.0833333333,-7526.15821917808,0,11.7819773056132
"FR",2017-04-02,2017,4,2,1,45801.8333333333,-8661.40821917808,0,11.8838294950954
"FR",2017-04-03,2017,4,3,2,52111.9166666667,-2351.32488584475,0,14.0870735543457
"FR",2017-04-04,2017,4,4,3,52750.7083333333,-1712.53321917808,0,14.0548486719138
"FR",2017-04-05,2017,4,5,4,52824.625,-1638.61655251141,0,12.5603156817146
"FR",2017-04-06,2017,4,6,5,53656.875,-806.366552511412,0,11.7463570165402
"FR",2017-04-07,2017,4,7,6,52864.9166666667,-1598.32488584475,0,12.9048239263866
"FR",2017-04-08,2017,4,8,7,45452.125,-9011.11655251141,0,14.9836274554806
"FR",2017-04-09,2017,4,9,1,41612.6666666667,-12850.5748858447,0,16.8389472004379
"FR",2017-04-10,2017,4,10,2,48523.2083333333,-5940.03321917808,0,14.493567721594
"FR",2017-04-11,2017,4,11,3,50476.4166666667,-3986.82488584475,0,13.2869316447174
"FR",2017-04-12,2017,4,12,4,50687.5833333333,-3775.65821917808,0,13.4760717115511
"FR",2017-04-13,2017,4,13,5,50984.625,-3478.61655251141,0,13.5770391537015
"FR",2017-04-14,2017,4,14,6,49975.5833333333,-4487.65821917808,0,14.1666764047216
"FR",2017-04-15,2017,4,15,7,45959.75,-8503.49155251141,0,13.2974960758213
"FR",2017-04-16,2017,4,16,1,43389.4583333333,-11073.7832191781,0,12.7324530331896
"FR",2017-04-17,2017,4,17,2,44861.1666666667,-9602.07488584475,1,12.3318861096585
"FR",2017-04-18,2017,4,18,3,53347.5833333333,-1115.65821917808,0,10.4283216383727
"FR",2017-04-19,2017,4,19,4,55640,1176.75844748859,0,9.22492557394823
"FR",2017-04-20,2017,4,20,5,56872.0833333333,2408.84178082192,0,9.31739316703138
"FR",2017-04-21,2017,4,21,6,55032.7916666667,569.550114155252,0,11.7995078349873
"FR",2017-04-22,2017,4,22,7,47952.125,-6511.11655251141,0,12.7957847949925
"FR",2017-04-23,2017,4,23,1,44695.7083333333,-9767.53321917808,0,12.8717261510245
"FR",2017-04-24,2017,4,24,2,51425.5833333333,-3037.65821917808,0,13.3549019952717
"FR",2017-04-25,2017,4,25,3,53951.9166666667,-511.324885844748,0,10.6077146844291
"FR",2017-04-26,2017,4,26,4,57124.125,2660.88344748859,0,7.96991907690675
"FR",2017-04-27,2017,4,27,5,58951.2083333333,4487.96678082192,0,8.1011736858595
"FR",2017-04-28,2017,4,28,6,58033.6666666667,3570.42511415525,0,9.64168968551231
"FR",2017-04-29,2017,4,29,7,49531.0416666667,-4932.19988584475,0,11.9411357746537
"FR",2017-04-30,2017,4,30,1,45697.2083333333,-8766.03321917808,0,12.387626407031
"FR",2017-05-01,2017,5,1,2,45836.7916666667,-8626.44988584475,1,10.9954325519581
"FR",2017-05-02,2017,5,2,3,54096.5,-366.741552511412,0,12.2139091312211
"FR",2017-05-03,2017,5,3,4,54899.625,436.383447488588,0,11.4053955830986
"FR",2017-05-04,2017,5,4,5,54108.4166666667,-354.824885844748,0,12.6238680440652
"FR",2017-05-05,2017,5,5,6,51852.4166666667,-2610.82488584475,0,13.7705356916872
"FR",2017-05-06,2017,5,6,7,46525.625,-7937.61655251141,0,13.1350387942086
"FR",2017-05-07,2017,5,7,1,43558.875,-10904.3665525114,0,13.4636384604836
"FR",2017-05-08,2017,5,8,2,45328.0416666667,-9135.19988584475,1,12.8909407919112
"FR",2017-05-09,2017,5,9,3,51093.9166666667,-3369.32488584475,0,13.6164520076194
"FR",2017-05-10,2017,5,10,4,50590.5,-3872.74155251141,0,15.3222751499568
"FR",2017-05-11,2017,5,11,5,50200.125,-4263.11655251141,0,15.3795295218215
"FR",2017-05-12,2017,5,12,6,48807.9166666667,-5655.32488584475,0,15.7632322363078
"FR",2017-05-13,2017,5,13,7,42939.125,-11524.1165525114,0,15.780600421868
"FR",2017-05-14,2017,5,14,1,40130.5,-14332.7415525114,0,16.4609075009191
"FR",2017-05-15,2017,5,15,2,47294.7083333333,-7168.53321917808,0,18.9297339852253
"FR",2017-05-16,2017,5,16,3,47498.4583333333,-6964.78321917808,0,20.986820650911
"FR",2017-05-17,2017,5,17,4,47366.5833333333,-7096.65821917808,0,21.5866138638157
"FR",2017-05-18,2017,5,18,5,47735.6666666667,-6727.57488584475,0,16.6440068992904
"FR",2017-05-19,2017,5,19,6,47367.375,-7095.86655251141,0,12.8237064581322
"FR",2017-05-20,2017,5,20,7,42498.6666666667,-11964.5748858447,0,14.4704955668971
"FR",2017-05-21,2017,5,21,1,39495.375,-14967.8665525114,0,17.0777554798723
"FR",2017-05-22,2017,5,22,2,46482.4166666667,-7980.82488584475,0,19.282779372426
"FR",2017-05-23,2017,5,23,3,46984.25,-7478.99155251141,0,19.5762387885459
"FR",2017-05-24,2017,5,24,4,46980.6666666667,-7482.57488584475,0,20.4084154239922
"FR",2017-05-25,2017,5,25,5,40315.375,-14147.8665525114,1,21.9960046805582
"FR",2017-05-26,2017,5,26,6,42632.9583333333,-11830.2832191781,0,22.8236015988714
"FR",2017-05-27,2017,5,27,7,40696.9166666667,-13766.3248858447,0,23.5146324928148
"FR",2017-05-28,2017,5,28,1,38750.75,-15712.4915525114,0,20.9339249237436
"FR",2017-05-29,2017,5,29,2,46959.2083333333,-7504.03321917808,0,22.9105302978629
"FR",2017-05-30,2017,5,30,3,47699.5833333333,-6763.65821917808,0,20.0920320260459
"FR",2017-05-31,2017,5,31,4,47859.625,-6603.61655251141,0,19.6664045256645
"FR",2017-06-01,2017,6,1,5,48184.125,-6279.11655251141,0,21.7616094273523
"FR",2017-06-02,2017,6,2,6,47787.625,-6675.61655251141,0,21.8062392046655
"FR",2017-06-03,2017,6,3,7,41590.0416666667,-12873.1998858447,0,18.1019828452938
"FR",2017-06-04,2017,6,4,1,37676.875,-16786.3665525114,0,17.3480465047175
"FR",2017-06-05,2017,6,5,2,39375.4166666667,-15087.8248858447,1,19.0544342111453
"FR",2017-06-06,2017,6,6,3,45523.25,-8939.99155251141,0,16.553886048742
"FR",2017-06-07,2017,6,7,4,46284.8333333333,-8178.40821917808,0,16.6751097890617
"FR",2017-06-08,2017,6,8,5,47118.0833333333,-7345.15821917808,0,20.0100241621019
"FR",2017-06-09,2017,6,9,6,46834.5416666667,-7628.69988584475,0,19.8089576949438
"FR",2017-06-10,2017,6,10,7,41911.875,-12551.3665525114,0,22.5121779023944
"FR",2017-06-11,2017,6,11,1,39524.9583333333,-14938.2832191781,0,23.4491939650371
"FR",2017-06-12,2017,6,12,2,47156.875,-7306.36655251141,0,20.7889476222773
"FR",2017-06-13,2017,6,13,3,48850.6666666667,-5612.57488584475,0,21.5483524598169
"FR",2017-06-14,2017,6,14,4,49300.875,-5162.36655251141,0,23.8430761214171
"FR",2017-06-15,2017,6,15,5,49493.125,-4970.11655251141,0,23.9830281432647
"FR",2017-06-16,2017,6,16,6,48409.875,-6053.36655251141,0,21.8367987081133
"FR",2017-06-17,2017,6,17,7,43070.875,-11392.3665525114,0,23.4437347342405
"FR",2017-06-18,2017,6,18,1,40746.125,-13717.1165525114,0,25.3904103181627
"FR",2017-06-19,2017,6,19,2,49844.1666666667,-4619.07488584475,0,26.6784287927257
"FR",2017-06-20,2017,6,20,3,51575.625,-2887.61655251141,0,27.2505382456029
"FR",2017-06-21,2017,6,21,4,52272.6666666667,-2190.57488584475,0,28.062775677399
"FR",2017-06-22,2017,6,22,5,52053.75,-2409.49155251141,0,26.7729484556603
"FR",2017-06-23,2017,6,23,6,49901.9583333333,-4561.28321917808,0,22.4334615010075
"FR",2017-06-24,2017,6,24,7,43493.75,-10969.4915525114,0,22.9479705021304
"FR",2017-06-25,2017,6,25,1,40458.75,-14004.4915525114,0,23.4126339179169
"FR",2017-06-26,2017,6,26,2,48904.9583333333,-5558.28321917808,0,23.2664842890569
"FR",2017-06-27,2017,6,27,3,49460.0833333333,-5003.15821917808,0,22.3866155082743
"FR",2017-06-28,2017,6,28,4,48058.9166666667,-6404.32488584475,0,19.3417903120796
"FR",2017-06-29,2017,6,29,5,47120.625,-7342.61655251141,0,17.5286703064971
"FR",2017-06-30,2017,6,30,6,46587.7916666667,-7875.44988584475,0,17.0056491872156
"FR",2017-07-01,2017,7,1,7,41313.7083333333,-13149.5332191781,0,17.5675681016785
"FR",2017-07-02,2017,7,2,1,39383.0416666667,-15080.1998858447,0,18.735524452885
"FR",2017-07-03,2017,7,3,2,46725.7083333333,-7737.53321917808,0,20.8787610877622
"FR",2017-07-04,2017,7,4,3,48337.875,-6125.36655251141,0,22.6439637000776
"FR",2017-07-05,2017,7,5,4,49249.4583333333,-5213.78321917808,0,25.0209860803013
"FR",2017-07-06,2017,7,6,5,50074.9166666667,-4388.32488584475,0,25.687249196825
"FR",2017-07-07,2017,7,7,6,50004.8333333333,-4458.40821917808,0,26.7712914492587
"FR",2017-07-08,2017,7,8,7,43934.7916666667,-10528.4498858447,0,25.19004926655
"FR",2017-07-09,2017,7,9,1,40647.6666666667,-13815.5748858447,0,23.4497564985787
"FR",2017-07-10,2017,7,10,2,47474.3333333333,-6988.90821917808,0,20.5887614695626
"FR",2017-07-11,2017,7,11,3,48072.5416666667,-6390.69988584475,0,21.2983852131426
"FR",2017-07-12,2017,7,12,4,48801.875,-5661.36655251141,0,21.8803641918137
"FR",2017-07-13,2017,7,13,5,48321.125,-6142.11655251141,0,21.9521057006516
"FR",2017-07-14,2017,7,14,6,41278.9166666667,-13184.3248858447,1,21.5414935659484
"FR",2017-07-15,2017,7,15,7,41293.8333333333,-13169.4082191781,0,22.1755092066088
"FR",2017-07-16,2017,7,16,1,40269.0416666667,-14194.1998858447,0,24.1000804354755
"FR",2017-07-17,2017,7,17,2,48747.0833333333,-5716.15821917808,0,23.6957445844046
"FR",2017-07-18,2017,7,18,3,49995.3333333333,-4467.90821917808,0,26.222513925347
"FR",2017-07-19,2017,7,19,4,49704,-4759.24155251141,0,24.1062446528283
"FR",2017-07-20,2017,7,20,5,48306.25,-6156.99155251141,0,21.1431923774911
"FR",2017-07-21,2017,7,21,6,47591.625,-6871.61655251141,0,21.2171794589102
"FR",2017-07-22,2017,7,22,7,41873.4583333333,-12589.7832191781,0,19.6924217341374
"FR",2017-07-23,2017,7,23,1,39051.7916666667,-15411.4498858447,0,20.082455085188
"FR",2017-07-24,2017,7,24,2,45965.4166666667,-8497.82488584475,0,19.4920350146707
"FR",2017-07-25,2017,7,25,3,46903,-7560.24155251141,0,19.7525622595605
"FR",2017-07-26,2017,7,26,4,46923.0416666667,-7540.19988584475,0,20.3779179380834
"FR",2017-07-27,2017,7,27,5,46929,-7534.24155251141,0,21.3383068911539
"FR",2017-07-28,2017,7,28,6,45903.375,-8559.86655251141,0,21.8067714252448
"FR",2017-07-29,2017,7,29,7,41083.4583333333,-13379.7832191781,0,23.6301142687542
"FR",2017-07-30,2017,7,30,1,38482.125,-15981.1165525114,0,23.0996736536138
"FR",2017-07-31,2017,7,31,2,44592.2916666667,-9870.94988584475,0,22.4775230678219
"FR",2017-08-01,2017,8,1,3,45558.25,-8904.99155251141,0,23.5718353716755
"FR",2017-08-02,2017,8,2,4,45765.9583333333,-8697.28321917808,0,24.6537255684623
"FR",2017-08-03,2017,8,3,5,45766,-8697.24155251141,0,24.3296314282066
"FR",2017-08-04,2017,8,4,6,45336.375,-9126.86655251141,0,24.1393089813322
"FR",2017-08-05,2017,8,5,7,40682.9166666667,-13780.3248858447,0,22.5921769099994
"FR",2017-08-06,2017,8,6,1,37690.625,-16772.6165525114,0,21.1256758760639
"FR",2017-08-07,2017,8,7,2,42524.5,-11938.7415525114,0,22.2668403643949
"FR",2017-08-08,2017,8,8,3,42289.125,-12174.1165525114,0,19.2847273837965
"FR",2017-08-09,2017,8,9,4,42092.625,-12370.6165525114,0,17.6956364505262
"FR",2017-08-10,2017,8,10,5,42042.9583333333,-12420.2832191781,0,17.2981289063936
"FR",2017-08-11,2017,8,11,6,41629.3333333333,-12833.9082191781,0,17.9464955800527
"FR",2017-08-12,2017,8,12,7,38114.625,-16348.6165525114,0,18.8205701037711
"FR",2017-08-13,2017,8,13,1,36505.125,-17958.1165525114,0,19.9482809616165
"FR",2017-08-14,2017,8,14,2,40297.5833333333,-14165.6582191781,0,21.9977999574729
"FR",2017-08-15,2017,8,15,3,38111.5416666667,-16351.6998858447,1,22.0283206802968
"FR",2017-08-16,2017,8,16,4,42239.4583333333,-12223.7832191781,0,21.8187725675132
"FR",2017-08-17,2017,8,17,5,42945.2083333333,-11518.0332191781,0,22.1434670592776
"FR",2017-08-18,2017,8,18,6,43005.2916666667,-11457.9498858447,0,21.5120144003096
"FR",2017-08-19,2017,8,19,7,38522.1666666667,-15941.0748858447,0,19.5328360633491
"FR",2017-08-20,2017,8,20,1,37139.5,-17323.7415525114,0,19.3520887269788
"FR",2017-08-21,2017,8,21,2,43903.0833333333,-10560.1582191781,0,21.6634793054894
"FR",2017-08-22,2017,8,22,3,45484.9583333333,-8978.28321917808,0,23.4524206076756
"FR",2017-08-23,2017,8,23,4,45861.4166666667,-8601.82488584475,0,22.4936107349114
"FR",2017-08-24,2017,8,24,5,47043.9166666667,-7419.32488584475,0,21.861440620101
"FR",2017-08-25,2017,8,25,6,47242.8333333333,-7220.40821917808,0,21.9164797346216
"FR",2017-08-26,2017,8,26,7,42244.7083333333,-12218.5332191781,0,23.501863243104
"FR",2017-08-27,2017,8,27,1,39555.5833333333,-14907.6582191781,0,23.9276511282488
"FR",2017-08-28,2017,8,28,2,47788,-6675.24155251141,0,25.2775331633678
"FR",2017-08-29,2017,8,29,3,49040.4583333333,-5422.78321917808,0,25.7312966927935
"FR",2017-08-30,2017,8,30,4,48479.625,-5983.61655251141,0,21.6257609732221
"FR",2017-08-31,2017,8,31,5,47152.375,-7310.86655251141,0,17.9070264570511
"FR",2017-09-01,2017,9,1,6,46405.7916666667,-8057.44988584475,0,17.3172276343977
"FR",2017-09-02,2017,9,2,7,41151.625,-13311.6165525114,0,16.9265078577237
"FR",2017-09-03,2017,9,3,1,39188.875,-15274.3665525114,0,17.2298577772096
"FR",2017-09-04,2017,9,4,2,46753.9583333333,-7709.28321917808,0,20.0971103430298
"FR",2017-09-05,2017,9,5,3,47794.4583333333,-6668.78321917808,0,20.785861416754
"FR",2017-09-06,2017,9,6,4,47417.5,-7045.74155251141,0,19.271579614046
"FR",2017-09-07,2017,9,7,5,47575.875,-6887.36655251141,0,17.9428593026738
"FR",2017-09-08,2017,9,8,6,47173.75,-7289.49155251141,0,17.7125529104558
"FR",2017-09-09,2017,9,9,7,41379.375,-13083.8665525114,0,14.7516551904905
"FR",2017-09-10,2017,9,10,1,39024.375,-15438.8665525114,0,15.9146037362386
"FR",2017-09-11,2017,9,11,2,46593.2083333333,-7870.03321917808,0,16.6306954072273
"FR",2017-09-12,2017,9,12,3,47096.9583333333,-7366.28321917808,0,16.6004080116308
"FR",2017-09-13,2017,9,13,4,48674.5833333333,-5788.65821917808,0,17.3057977032776
"FR",2017-09-14,2017,9,14,5,48407.5416666667,-6055.69988584475,0,15.5613855235878
"FR",2017-09-15,2017,9,15,6,48510.0833333333,-5953.15821917808,0,13.1767391289684
"FR",2017-09-16,2017,9,16,7,43788.625,-10674.6165525114,0,12.9726099116811
"FR",2017-09-17,2017,9,17,1,42338.7916666667,-12124.4498858447,0,12.9114539974143
"FR",2017-09-18,2017,9,18,2,49872.4166666667,-4590.82488584475,0,13.1992722484168
"FR",2017-09-19,2017,9,19,3,50836.6666666667,-3626.57488584475,0,13.6682756192709
"FR",2017-09-20,2017,9,20,4,50859.7083333333,-3603.53321917808,0,14.1115376789082
"FR",2017-09-21,2017,9,21,5,49800.5416666667,-4662.69988584475,0,15.2270631556474
"FR",2017-09-22,2017,9,22,6,49280.9166666667,-5182.32488584475,0,16.0709713302226
"FR",2017-09-23,2017,9,23,7,43466.9166666667,-10996.3248858447,0,16.4891645049186
"FR",2017-09-24,2017,9,24,1,40676.4166666667,-13786.8248858447,0,17.601595453744
"FR",2017-09-25,2017,9,25,2,48352.3333333333,-6110.90821917808,0,17.5006195605063
"FR",2017-09-26,2017,9,26,3,49316.7916666667,-5146.44988584475,0,17.3368331988452
"FR",2017-09-27,2017,9,27,4,48997.1666666667,-5466.07488584475,0,16.9463312199895
"FR",2017-09-28,2017,9,28,5,49079.4583333333,-5383.78321917808,0,18.1401674173263
"FR",2017-09-29,2017,9,29,6,48229.2083333333,-6234.03321917808,0,19.0526428094331
"FR",2017-09-30,2017,9,30,7,43335.2916666667,-11127.9498858447,0,15.9817364424755
"FR",2017-10-01,2017,10,1,1,41357.5416666667,-13105.6998858447,0,15.5473877488977
"FR",2017-10-02,2017,10,2,2,48595.9166666667,-5867.32488584475,0,17.7737087818237
"FR",2017-10-03,2017,10,3,3,49448.0833333333,-5015.15821917808,0,16.4652431231958
"FR",2017-10-04,2017,10,4,4,50028.6666666667,-4434.57488584475,0,15.2715609043836
"FR",2017-10-05,2017,10,5,5,50214.125,-4249.11655251141,0,14.8345463575027
"FR",2017-10-06,2017,10,6,6,50438.375,-4024.86655251141,0,13.9682802380547
"FR",2017-10-07,2017,10,7,7,45849.2916666667,-8613.94988584475,0,12.7571340260937
"FR",2017-10-08,2017,10,8,1,43204.8333333333,-11258.4082191781,0,14.7797524675101
"FR",2017-10-09,2017,10,9,2,50395,-4068.24155251141,0,15.3674974042578
"FR",2017-10-10,2017,10,10,3,50667.5416666667,-3795.69988584475,0,15.338218562277
"FR",2017-10-11,2017,10,11,4,50321.9583333333,-4141.28321917808,0,16.3495384290673
"FR",2017-10-12,2017,10,12,5,49981.3333333333,-4481.90821917808,0,17.3301887280799
"FR",2017-10-13,2017,10,13,6,49212.2916666667,-5250.94988584475,0,16.8992415470895
"FR",2017-10-14,2017,10,14,7,43639.4583333333,-10823.7832191781,0,17.0565533320092
"FR",2017-10-15,2017,10,15,1,40874.625,-13588.6165525114,0,17.7759225806046
"FR",2017-10-16,2017,10,16,2,48024.5,-6438.74155251141,0,18.5778633563572
"FR",2017-10-17,2017,10,17,3,49421.7916666667,-5041.44988584475,0,17.665407526158
"FR",2017-10-18,2017,10,18,4,49621.4166666667,-4841.82488584475,0,17.2261463914215
"FR",2017-10-19,2017,10,19,5,49228.3333333333,-5234.90821917808,0,17.3846412284649
"FR",2017-10-20,2017,10,20,6,49208.7083333333,-5254.53321917808,0,15.9531808476912
"FR",2017-10-21,2017,10,21,7,44221.7916666667,-10241.4498858447,0,15.5485140171507
"FR",2017-10-22,2017,10,22,1,43408.125,-11055.1165525114,0,12.6473917384973
"FR",2017-10-23,2017,10,23,2,52173.2083333333,-2290.03321917808,0,13.3922604341971
"FR",2017-10-24,2017,10,24,3,51950.9166666667,-2512.32488584475,0,15.5617215937292
"FR",2017-10-25,2017,10,25,4,51291.5416666667,-3171.69988584475,0,15.5528102868179
"FR",2017-10-26,2017,10,26,5,51593.625,-2869.61655251141,0,14.4067644161464
"FR",2017-10-27,2017,10,27,6,51120.0833333333,-3343.15821917808,0,14.6165831067198
"FR",2017-10-28,2017,10,28,7,47245.0833333333,-7218.15821917808,0,12.2632808979831
"FR",2017-10-29,2017,10,29,1,45684.625,-8778.61655251141,0,12.3728764283732
"FR",2017-10-30,2017,10,30,2,54403.6666666667,-59.5748858447478,0,10.7439440380725
"FR",2017-10-31,2017,10,31,3,57907.1666666667,3443.92511415525,0,9.14801108450902
"FR",2017-11-01,2017,11,1,4,51608.7083333333,-2854.53321917808,1,10.0327803805506
"FR",2017-11-02,2017,11,2,5,55784.8333333333,1321.59178082192,0,12.548083712381
"FR",2017-11-03,2017,11,3,6,54879.2083333333,415.966780821924,0,13.2741675142778
"FR",2017-11-04,2017,11,4,7,49491.1666666667,-4972.07488584475,0,13.7695341734944
"FR",2017-11-05,2017,11,5,1,49124.3333333333,-5338.90821917808,0,9.57080606928204
"FR",2017-11-06,2017,11,6,2,61010.9166666667,6547.67511415525,0,7.97342440488115
"FR",2017-11-07,2017,11,7,3,64687.625,10224.3834474886,0,6.73629886419389
"FR",2017-11-08,2017,11,8,4,65603.9166666667,11140.6751141553,0,7.18698688422711
"FR",2017-11-09,2017,11,9,5,64586.625,10123.3834474886,0,8.50061990369764
"FR",2017-11-10,2017,11,10,6,62444.4166666667,7981.17511415525,0,10.197210497709
"FR",2017-11-11,2017,11,11,7,53798.5416666667,-664.699885844748,1,11.9126289845411
"FR",2017-11-12,2017,11,12,1,51787.7916666667,-2675.44988584475,0,11.1277731613773
"FR",2017-11-13,2017,11,13,2,63263.2083333333,8799.96678082192,0,7.78149756698774
"FR",2017-11-14,2017,11,14,3,66551.2083333333,12087.9667808219,0,7.2823025509271
"FR",2017-11-15,2017,11,15,4,66552.0416666667,12088.8001141553,0,6.87211314218432
"FR",2017-11-16,2017,11,16,5,66624.25,12161.0084474886,0,7.27744913868263
"FR",2017-11-17,2017,11,17,6,65152.75,10689.5084474886,0,8.03604957856816
"FR",2017-11-18,2017,11,18,7,60102.125,5638.88344748859,0,7.04515425951244
"FR",2017-11-19,2017,11,19,1,57732.0416666667,3268.80011415525,0,7.60035962164868
"FR",2017-11-20,2017,11,20,2,65703.625,11240.3834474886,0,7.7944195082554
"FR",2017-11-21,2017,11,21,3,64588.9583333333,10125.7167808219,0,8.75335967899024
"FR",2017-11-22,2017,11,22,4,61834.7916666667,7371.55011415525,0,10.938982835141
"FR",2017-11-23,2017,11,23,5,59364.3333333333,4901.09178082192,0,13.7530634333464
