"country","year","avg_hourly_demand","population","gdp","industrial","manuf","growth","gdp_defl","service","GNI","household_con","rural","longterm_model_predictions"
"BE",2006,10315.5814590707,10547958,412928965821.953,91422165575.9869,62015891632.0037,2.55234994366351,2.26470714433403,273148171124.964,423178344118.041,202028825614.227,268551,10245.9265828048
"BE",2007,10293.1375727823,10625700,428111873071.133,95391684106.1168,64475010666.2305,3.67688113594973,1.93172111672469,282785230675.094,439104801416.489,211535406786.894,265111,10360.0932745237
"BE",2008,10269.8474325401,10709973,430025228051.015,92865876645.1116,60172315211.9513,0.446928735275904,1.90884542543854,287933547687.492,436428850489.057,220745085836.771,261859,10238.5073602373
"BE",2009,9567.16691403128,10796493,421335523091.64,86795243255.4049,54428297617.5158,-2.02074306169408,0.533179397971551,286874188207.922,433892759209.053,218159470531.962,258792,9933.96826119126
"BE",2010,10322.9441717091,10895586,433403805754.258,90557906460.051,57809993615.0364,2.86429270764155,1.89207786027008,293230760919.478,439411293257.395,223082203396.892,255937,9956.61670328568
"BE",2011,9862.76835255166,11038264,440747893479.883,91578140714.2852,56984556733.1908,1.69451389861332,1.8072994675872,299588401897.683,435847386958.954,226066409052.202,254101,9820.00354291544
"BE",2012,9627.49641352613,11106932,444005978083.203,89135268193.0983,56052241227.9294,0.739217283058679,1.9611193413831,304140105914.843,448584827941.036,227947982156.857,250572,9749.59089825266
"BE",2013,9850.97111542414,11159407,446045040873.594,88670184675.4351,56035032686.4721,0.459242192907709,1.27125815498337,306753603234.263,452557723990.732,231100905518.458,246734,9688.1800957288
"BE",2014,9593.5575978993,11209057,453086009677.5,89143886227.5591,56928835308.8693,1.57853314322614,0.982645554501687,313359475874.092,459212006471.51,237694285562.066,242900,9716.29836197774
"BE",2015,9728.7902728622,11274196,462335574841.484,90940891226.2108,58685798177.6955,2.04145900919961,1.33038612835179,320068506343.671,468878816162.656,240154530058.754,239464,9753.392091899
"BE",2016,9679.3348132969,11331422,468191916732.07,90305888171.584,57854213318.829,1.26668640902095,1.92085069495049,324810780052.716,475791205736.694,241318437202.421,235807,9747.69649491941
"BE",2017,9969.60947488584,11375158,475774660680.469,91516980620.5478,59134591757.8013,1.6195802783878,1.83027279601211,329762705341.534,481367973678.613,244729356934.76,231939,9795.75073105805
"BE",2018,9987.20525114155,11427054,484305039588.75,91697980933.6398,58957732869.2223,1.79294519302076,1.54983152485374,337208364217.821,486713793183.81,248801229074.884,228427,9844.89153577768
"BE",2019,9697.39600456621,11488980,495157628977.109,95355641574.2466,61133493618.1858,2.24085824041289,1.76144139415442,343383428497.437,501091434838.693,251165205617.374,225069,9914.89091171581
"BE",2020,9237.84503424657,11538604,468610314043.125,91293887102.1507,57601224343.167,-5.36138663334856,1.5107209736192,325734330033.174,477399367005.752,232644723070.277,221657,9376.494718883
"BE",2021,9641.28915525114,11592952,497354242597.969,97581262884.5841,61273855434.5118,6.13386596356445,2.92607611865445,342083200154,500176861143.925,248916734347.373,218295,9762.11782448726
