"country","year","avg_hourly_demand","population","gdp","industrial","manuf","growth","gdp_defl","service","GNI","household_con","rural","longterm_model_predictions"
"SK",2006,3310.94223084827,5373054,66603045838.9495,22835681983.6744,13756918991.0168,8.49317674533845,2.89907401547424,35569773749.9764,69377381712.4445,38112764945.5365,2395737,3290.17166763612
"SK",2007,3326.99874414888,5374622,73817506954.537,24761875351.549,15014118862.4021,10.8320288129653,1.1155436660847,39652245427.2116,76166512170.9238,42444685059.2065,2404552,3296.94418626715
"SK",2008,3332.61436866674,5379233,77932749070.0484,25761881381.6034,14808317100.0467,5.574886345113,2.85807495928208,42496576736.8342,80223653534.4047,43922281407.8632,2414684,3312.48087368128
"SK",2009,3057.26110286562,5386406,73681102330.2507,21689286611.3457,11182248773.8072,-5.45553286715979,-1.16122228989411,43440921449.3605,76142393579.7074,41358165058.7559,2426037,3051.11054464364
"SK",2010,3182.93001484188,5391428,78629991379.8007,24075782098.3998,14179639194.2834,6.71663274983085,0.532696333414791,45964366932.5979,79490737056.68,43996951359.9841,2443126,3250.39463246872
"SK",2011,3207.67484872702,5398384,80730554469.7187,24610069458.9948,14676874628.3083,2.67145277909515,1.67683127093341,46587549767.4557,79599848773.3699,44362618125.2991,2460583,3242.60487267635
"SK",2012,3203.70371213847,5407579,81795230834.9206,25209886529.9728,14834249514.5066,1.31880224556281,1.26036765261691,47578928842.9643,81216856188.7054,44014526753.0152,2472345,3193.04527439727
"SK",2013,3179.21546015072,5413393,82312781984.4718,23581495797.4184,14400539290.3675,0.632740007294188,0.509379119518826,49067615192.7926,82034039060.9601,45281779616.4216,2482582,3192.23534255245
"SK",2014,3121.26898047722,5418649,84532913950.0738,25802277631.5251,16322001967.4168,2.69718980707125,-0.192780594130198,48200369074.1033,83819794510.8566,46828233605.2497,2492579,3183.85468813695
"SK",2015,3220.25961867793,5423801,88900883130.8374,27178664382.6753,17413223433.6047,5.16718160614154,-0.216504525651942,50914606793.3629,86733263300.8359,49744138190.7649,2500969,3235.43343071939
"SK",2016,3277.77079462659,5430798,90629072613.9167,26592055609.4206,16856238399.3974,1.94395086102337,-0.512295855894507,53050096723.0924,87894197675.8898,50102298205.9333,2508703,3197.08485071163
"SK",2017,3386.56415525114,5439232,93291817009.4113,26797175157.2285,16745638837.0663,2.93806867784903,1.21580198812519,54839613324.2549,90800142858.9577,52846114032.7505,2515590,3303.39852244465
"SK",2018,3368.97945205479,5446771,97051840806.3988,28440137261.5484,18324412287.3327,4.03038971425349,2.03478779529047,56425293939.2484,94140235998.0757,57912959027.4555,2520439,3399.91691625407
"SK",2019,3315.22374429224,5454147,99497249378.8261,29644692296.9049,19654868498.4651,2.51969313730535,2.49429346565431,57650062613.4501,95475572485.3812,55546951113.2866,2523688,3342.73142517782
"SK",2020,3190.01210045662,5458827,96139533846.4664,27078716148.9089,17411284121.2073,-3.37468176590046,2.37065778363355,57450165900.9832,93004527508.1031,52126642991.1122,2524162,3246.48696471532
"SK",2021,3379.83493150685,5447247,99037470565.4898,27918167032.2569,19547386681.5015,3.01430286072679,2.38331361696704,58567615794.7246,95019116663.1523,54377443282.8232,2515539,3350.76740547794
