"country","year","avg_hourly_demand","population","gdp","industrial","manuf","growth","gdp_defl","service","GNI","household_con","rural","longterm_model_predictions"
"CZ",2006,7276.84655782624,10238905,163297687890.645,56065347886.4773,37975414885.2341,6.76693268125427,0.654105320869675,88820055475.1905,152575738604.604,74070683283.1828,2709931,7282.64291127484
"CZ",2007,7376.43498116223,10298828,172393922455.409,58928960455.0308,39992859353.7256,5.57033885921025,3.5403818069683,93595945060.7051,161768259566.035,78150088066.7255,2733000,7309.48340091349
"CZ",2008,7380.99806444267,10384603,177025133390.924,59582470524.3728,38885532255.3862,2.68641195092762,2.00958123723267,97628297476.3258,165129275390.01,82875912107.4401,2762927,7267.52439370865
"CZ",2009,6947.95307683526,10443936,168780486813.354,55676791316.4146,34368677413.538,-4.65733109171755,2.58782068092624,94078799588.8398,157789483124.142,80101903593.6805,2786024,6982.32967269234
"CZ",2010,7259.21703390798,10474410,172890126530.82,57348954870.9681,36237183723.1442,2.43490215904518,-1.42531399212487,96452233221.618,158596305178.109,81860842679.1846,2801381,7240.62273351911
"CZ",2011,7188.53978764699,10496088,175933614512.933,59202670829.2539,38893568560.4091,1.76035962445222,-0.02057195800937,96204562054.2293,158701446984.095,83367820425.2927,2814526,7216.7162997623
"CZ",2012,7137.22748491404,10510785,174552528075.614,57466754959.9768,38303471681.1489,-0.785004299003617,1.45092107055808,95593920097.7342,159723714985.518,82318282963.3853,2817206,7127.23066320634
"CZ",2013,7177.803858888,10514272,174472402052.95,56958383388.1254,38320065185.8807,-0.0459036735515213,1.36470473782452,95287503190.8932,161098221738.909,84312125395.4533,2808362,7147.14217321227
"CZ",2014,7125.14487955246,10525347,178419147314.396,60375881084.8208,42311180851.1275,2.26210289708078,2.57853631569476,96691223528.4174,165898512688.653,88441190736.3237,2801426,7241.87526049407
"CZ",2015,7252.19420025117,10546059,188033050459.881,63520991920.3211,44980659586.3611,5.38838083815307,0.992276160290274,101645815336.145,175136907363.179,92933598939.2109,2797131,7407.52304533694
"CZ",2016,7434.62090163934,10566332,192803983942.274,64414514013.1583,46332904217.7271,2.5372845203138,1.14145060120347,104986015779.274,180732283998.171,94920124973.2056,2792682,7359.0491271134
"CZ",2017,7550.12431506849,10594438,202769490319.63,66322447145.0503,47718412675.6419,5.16872430413071,1.30694431650136,111718236919.716,190418013394.99,99457077321.1318,2788986,7533.70746482498
"CZ",2018,7622.98881278539,10629928,209298846486.102,66496031807.3005,47458201789.8336,3.22008806955105,2.56757397075347,118069104572.336,196531439443.061,101790719167.833,2785892,7555.38183872142
"CZ",2019,7554.52431506849,10671870,215640347578.637,67991910974.3221,48771559759.1736,3.02987866345279,3.88895344602105,122836476931.8,201694729813.507,102166019293.473,2783117,7613.38928520865
"CZ",2020,7317.83835616438,10697858,203773728339.855,62531900175.5447,43510028775.7592,-5.50296796125089,4.31840283925935,118938022207.26,194399773037.248,93862197174.3324,2774917,7284.77275860543
"CZ",2021,7607.2149543379,10505772,210995924589.664,63863797859.4306,44478610240.1339,3.54422344266294,3.3317002737171,123967827509.461,202196508440.469,99095654523.3015,2709018,7644.54362805226
