"AICC","p","q","res_ratio"
42646.9364599487,13,7,1.2882432789853
42623.9338773433,14,7,1.29199140260499
NA,NA,NA,1
42688.7075053572,16,7,1.13826594392786
42618.0846832357,17,7,1.30760440746297
NA,NA,NA,1
42607.9653594027,19,7,1.32740675779693
NA,NA,NA,1
42605.9215855014,21,7,1.30480504919936
42624.2437449628,22,7,1.28144858654744
42624.4022548271,23,7,1.27391814686046
NA,NA,NA,1
NA,NA,NA,1
42564.7438581629,26,7,1.25889744627106
NA,NA,NA,1
NA,NA,NA,1
42524.4903375446,29,7,1.27030171353484
NA,NA,NA,1
42787.312399883,1,8,1.09833291610906
42789.3174009346,2,8,1.09809424403611
