"AICC","p","q","res_ratio"
35935.1804039146,6,17,1.09109400295773
35859.1525243715,6,18,1.08520952386989
35920.6153771637,6,19,1.0864665675999
35826.4969084199,6,20,1.09150402402473
35779.8220020885,6,21,1.04581736447517
35726.2585608936,6,22,1.03409500684581
35609.7146374348,6,23,1.10540981888526
35514.6456377478,6,24,1.04013798053647
35507.9983026185,6,25,1.05157558133766
35521.0766342212,6,26,1.03386723417883
35479.2229755312,6,27,1.0614179342997
35470.7014770288,6,28,1.10038816059099
35435.0662889215,6,29,1.08281942815261
35460.2312541736,6,30,1.06083111393594
36237.5169474204,7,1,1.1081500872851
36226.6774541313,7,2,1.11119399649997
36130.6457158783,7,3,1.13337252260497
36133.8083010204,7,4,1.13279834765984
36075.8380257213,7,5,1.11453944366709
36068.4112219908,7,6,1.11143676726425
36066.8357150955,7,7,1.12835950365206
36019.685204723,7,8,1.14884968547847
35927.628766415,7,9,1.04928968260471
36037.5507703088,7,10,1.10525457162777
35999.7901965217,7,11,1.07335431209256
35975.1905348743,7,12,1.09695462149017
36022.0047667171,7,13,1.11012550553973
35945.5888260561,7,14,1.09560293943244
35822.1120500286,7,15,1.10224688659046
35840.532022796,7,16,1.19828166113873
35785.8654823793,7,17,1.17389101822718
35812.1032075035,7,18,1.16229248698311
35835.7393921471,7,19,1.23069314618572
35761.2025068107,7,20,1.05095909399947
35779.1339323299,7,21,1.04737390771296
35785.5431083443,7,22,1.18827826612799
35606.4679361278,7,23,1.10134164962231
35499.6745780244,7,24,1.05144701562772
35499.2218642926,7,25,1.04038161088567
35495.9029175488,7,26,1.0497910942781
35493.9671586945,7,27,1.04940138114571
35462.392734798,7,28,1.03505662354565
35425.0394298189,7,29,1.05534216567849
35427.4865239034,7,30,1.209016497728
36235.954485205,8,1,1.11768438002333
36219.700282808,8,2,1.11156226503634
36115.4003409774,8,3,1.10946519311499
36184.7930177455,8,4,1.11880815906086
36137.5493658406,8,5,1.14444156117802
36062.6097738048,8,6,1.10719577931398
36004.3146219865,8,7,1.12887690796764
36005.8642409687,8,8,1.13340537246982
36007.4391574243,8,9,1.13033565263255
35956.9749405845,8,10,1.11682100673418
35929.1310531404,8,11,1.06326961479591
35927.52643719,8,12,1.04326049891001
35924.2514624443,8,13,1.02365574961954
35912.0037937164,8,14,1.06101336555135
35829.6959842542,8,15,1.09507376228278
35715.552815016,8,16,1.14731411447429
35810.5339361367,8,17,1.20746178917045
35811.3294301513,8,18,1.17633584918415
35756.8803332171,8,19,1.04905039696004
35644.3741096266,8,20,1.07193097128759
35631.1334594856,8,21,1.0495049143334
35582.2173579823,8,22,1.04308075261013
35607.0012220114,8,23,1.09784824291244
35500.845966246,8,24,1.05364787417707
35491.9973695463,8,25,1.04982845635761
35498.6468485278,8,26,1.05072856454557
35502.3534137921,8,27,1.05551243281566
35478.1033334496,8,28,1.05150867548189
35425.1642559055,8,29,1.04952834085581
35403.365533539,8,30,1.04221430173887
36409.4934324294,9,1,1.08979520683127
36292.2851310179,9,2,1.07763391878616
36116.630747708,9,3,1.10917958634647
36155.379347442,9,4,1.04070597336195
36072.4129519114,9,5,1.13811009866546
36023.0586588963,9,6,1.15839077095247
36005.8425246666,9,7,1.13355066056809
35901.9762832347,9,8,1.1554874363427
35908.9767305599,9,9,1.13284343501736
35895.016622025,9,10,1.13782982775559
35926.9503092017,9,11,1.12339086823767
35858.4285663481,9,12,1.092568512315
35773.1362464308,9,13,1.0787007562331
35994.4596875101,9,14,1.10368858225025
35791.7830717014,9,15,1.08797963905386
35718.2877420494,9,16,1.15478723463862
35641.7287030235,9,17,1.16085605126015
35643.0832863237,9,18,1.16188197590603
35645.0044379408,9,19,1.1627425769714
35653.1285136236,9,20,0.980768082246507
35652.9597872222,9,21,1.24917837132239
35609.3623167451,9,22,1.20772807943487
35612.6470214451,9,23,1.10967905661862
35502.2413136036,9,24,1.05354126646487
35495.7522162321,9,25,1.05555805889876
35500.9757057494,9,26,1.05873099138376
35453.2981777361,9,27,1.05648020595863
35492.4015813352,9,28,1.06293672921399
35440.3339748248,9,29,1.04719713567618
35417.2794438128,9,30,1.0644224612763
36236.7554945011,10,1,1.10811668952183
36303.3833792332,10,2,1.07145943234736
36112.4728983093,10,3,1.12190798301862
36125.9530124481,10,4,1.12530262554042
36097.6204459,10,5,1.10363629786825
35964.0358193918,10,6,1.11254063573029
36007.5834457196,10,7,1.12988254845821
35893.5309791264,10,8,1.13448432317504
35895.3245078133,10,9,1.12543192323945
35887.2010770392,10,10,1.11810315847124
35928.9665222585,10,11,1.04622842891229
35846.8132694051,10,12,1.05998157204842
35833.252741247,10,13,1.02972930535446
35856.9499139697,10,14,1.13629002266674
35802.2669277813,10,15,1.15951940131564
35738.51191454,10,16,0.979866731868181
35676.8400374763,10,18,1.15763319003232
35633.1621957996,10,19,1.0513026832708
